;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 18:02:17
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:38.20mW             
;Max:122.2mW             
;Average:96.68mW             
;Std.Dev.:15.45mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 18:02:17
  Timestamp   	  Channel A  	
        16.991	  1.060e-01 	
        17.056	  1.060e-01 	
        17.119	  1.061e-01 	
        17.215	  1.062e-01 	
        17.280	  1.063e-01 	
        17.343	  1.064e-01 	
        17.408	  1.065e-01 	
        17.472	  1.066e-01 	
        17.535	  1.067e-01 	
        17.598	  1.068e-01 	
        17.663	  1.070e-01 	
        17.728	  1.071e-01 	
        17.791	  1.073e-01 	
        17.856	  1.074e-01 	
        17.919	  1.076e-01 	
        18.014	  1.077e-01 	
        18.080	  1.079e-01 	
        18.143	  1.081e-01 	
        18.207	  1.083e-01 	
        18.271	  1.085e-01 	
        18.335	  1.087e-01 	
        18.399	  1.089e-01 	
        18.464	  1.091e-01 	
        18.528	  1.094e-01 	
        18.592	  1.097e-01 	
        18.654	  1.100e-01 	
        18.719	  1.103e-01 	
        18.814	  1.106e-01 	
        18.880	  1.110e-01 	
        18.944	  1.114e-01 	
        19.008	  1.118e-01 	
        19.072	  1.122e-01 	
        19.136	  1.126e-01 	
        19.199	  1.131e-01 	
        19.263	  1.136e-01 	
        19.327	  1.141e-01 	
        19.391	  1.146e-01 	
        19.455	  1.151e-01 	
        19.518	  1.157e-01 	
        19.615	  1.162e-01 	
        19.680	  1.168e-01 	
        19.743	  1.174e-01 	
        19.808	  1.180e-01 	
        19.872	  1.187e-01 	
        19.935	  1.193e-01 	
        19.999	  1.200e-01 	
        20.064	  1.206e-01 	
        20.128	  1.212e-01 	
        20.191	  1.216e-01 	
        20.255	  1.219e-01 	
        20.320	  1.221e-01 	
        20.414	  1.222e-01 	
        20.479	  1.221e-01 	
        20.543	  1.217e-01 	
        20.607	  1.211e-01 	
        20.672	  1.202e-01 	
        20.735	  1.188e-01 	
        20.799	  1.171e-01 	
        20.864	  1.150e-01 	
        20.928	  1.124e-01 	
        20.992	  1.093e-01 	
        21.055	  1.058e-01 	
        21.119	  1.019e-01 	
        21.214	  9.750e-02 	
        21.279	  9.300e-02 	
        21.343	  8.820e-02 	
        21.407	  8.330e-02 	
        21.471	  7.840e-02 	
        21.535	  7.350e-02 	
        21.599	  6.890e-02 	
        21.664	  6.450e-02 	
        21.726	  6.050e-02 	
        21.792	  5.690e-02 	
        21.855	  5.370e-02 	
        21.919	  5.100e-02 	
        22.015	  4.880e-02 	
        22.080	  4.720e-02 	
        22.143	  4.600e-02 	
        22.207	  4.490e-02 	
        22.270	  4.390e-02 	
        22.336	  4.280e-02 	
        22.398	  4.170e-02 	
        22.463	  4.060e-02 	
        22.528	  3.970e-02 	
        22.591	  3.900e-02 	
        22.655	  3.850e-02 	
        22.720	  3.820e-02 	
        22.783	  3.820e-02 	
        22.880	  3.840e-02 	
        22.944	  3.880e-02 	
        23.008	  3.940e-02 	
        23.072	  4.020e-02 	
        23.136	  4.120e-02 	
        23.199	  4.230e-02 	
        23.263	  4.360e-02 	
        23.327	  4.500e-02 	
        23.392	  4.640e-02 	
        23.454	  4.780e-02 	
        23.519	  4.920e-02 	
        23.583	  5.040e-02 	
        23.679	  5.110e-02 	
        23.744	  5.160e-02 	
        23.807	  5.170e-02 	
        23.872	  5.150e-02 	
        23.935	  5.120e-02 	
        23.999	  5.100e-02 	
        24.063	  5.090e-02 	
        24.126	  5.090e-02 	
        24.192	  5.100e-02 	
        24.254	  5.130e-02 	
        24.320	  5.180e-02 	
        24.383	  5.240e-02 	
        24.479	  5.310e-02 	
        24.543	  5.400e-02 	
        24.608	  5.500e-02 	
        24.671	  5.610e-02 	
        24.735	  5.720e-02 	
        24.798	  5.850e-02 	
        24.864	  5.990e-02 	
        24.928	  6.140e-02 	
        24.992	  6.300e-02 	
        25.056	  6.480e-02 	
        25.119	  6.670e-02 	
        25.182	  6.860e-02 	
        25.279	  7.060e-02 	
        25.342	  7.240e-02 	
        25.406	  7.420e-02 	
        25.472	  7.590e-02 	
        25.536	  7.760e-02 	
        25.598	  7.910e-02 	
        25.662	  8.050e-02 	
        25.727	  8.180e-02 	
        25.791	  8.290e-02 	
        25.856	  8.400e-02 	
        25.920	  8.500e-02 	
        25.983	  8.590e-02 	
        26.080	  8.660e-02 	
        26.144	  8.730e-02 	
        26.207	  8.800e-02 	
        26.272	  8.850e-02 	
        26.334	  8.900e-02 	
        26.399	  8.940e-02 	
        26.463	  8.980e-02 	
        26.528	  9.020e-02 	
        26.592	  9.050e-02 	
        26.656	  9.070e-02 	
        26.720	  9.100e-02 	
        26.783	  9.130e-02 	
        26.879	  9.150e-02 	
        26.944	  9.170e-02 	
        27.007	  9.190e-02 	
        27.072	  9.210e-02 	
        27.135	  9.240e-02 	
        27.199	  9.260e-02 	
        27.264	  9.280e-02 	
        27.327	  9.300e-02 	
        27.391	  9.310e-02 	
        27.455	  9.330e-02 	
        27.519	  9.340e-02 	
        27.583	  9.360e-02 	
        27.680	  9.370e-02 	
        27.744	  9.380e-02 	
        27.808	  9.380e-02 	
        27.871	  9.390e-02 	
        27.936	  9.400e-02 	
        28.000	  9.410e-02 	
        28.063	  9.420e-02 	
        28.127	  9.430e-02 	
        28.191	  9.440e-02 	
        28.256	  9.450e-02 	
        28.318	  9.460e-02 	
        28.383	  9.460e-02 	
        28.479	  9.470e-02 	
        28.542	  9.480e-02 	
        28.608	  9.490e-02 	
        28.671	  9.500e-02 	
        28.735	  9.510e-02 	
        28.799	  9.520e-02 	
        28.863	  9.530e-02 	
        28.928	  9.540e-02 	
        28.991	  9.550e-02 	
        29.056	  9.560e-02 	
        29.120	  9.560e-02 	
        29.182	  9.570e-02 	
        29.280	  9.570e-02 	
        29.344	  9.580e-02 	
        29.408	  9.580e-02 	
        29.472	  9.590e-02 	
        29.534	  9.590e-02 	
        29.598	  9.600e-02 	
        29.663	  9.600e-02 	
        29.727	  9.610e-02 	
        29.792	  9.610e-02 	
        29.855	  9.610e-02 	
        29.919	  9.620e-02 	
        29.984	  9.620e-02 	
        30.078	  9.620e-02 	
        30.144	  9.630e-02 	
        30.206	  9.630e-02 	
        30.271	  9.630e-02 	
        30.335	  9.630e-02 	
        30.399	  9.640e-02 	
        30.463	  9.640e-02 	
